Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem | CUDA Mem  | FLOPs        | Parameters | Calls
   │  │  │  │  ├── fc1              | 1.158ms       | 5.585ms   | 38.048us       | 122.400us | 0 b     | 120.00 Kb | 14.75MFLOPs  | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.231ms       | 5.782ms   | 73.888us       | 241.920us | 0 b     | 480.00 Kb | 14.75MFLOPs  | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.065ms       | 3.131ms   | 5.856us        | 11.712us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.121ms       | 2.207ms   | 5.856us        | 7.808us   | 0 b     | 120.00 Kb | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.179ms       | 5.411ms   | 336.372us      | 1.096ms   | 0 b     | 3.83 Mb   | 481.69MFLOPs | 153.60K    | 1    
   │  │  │  │  └── 1                | 1.138ms       | 4.470ms   | 26.688us       | 71.168us  | 0 b     | 4.79 Mb   | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |         |           |              |            |      
   │  │  └── block                  |               |           |                |           |         |           |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.229ms       | 5.564ms   | 376.128us      | 1.233ms   | 0 b     | 22.97 Mb  | 481.69MFLOPs | 153.60K    | 1    
   │  │  │  │  ├── 1                | 1.171ms       | 4.551ms   | 144.672us      | 385.792us | 0 b     | 28.71 Mb  | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.126ms       | 2.220ms   | 31.965us       | 42.620us  | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.232ms       | 5.538ms   | 429.792us      | 1.433ms   | 0 b     | 28.71 Mb  | 75.26MFLOPs  | 24.00K     | 1    
   │  │  │  │  ├── 1                | 1.142ms       | 4.417ms   | 139.866us      | 372.976us | 0 b     | 28.71 Mb  | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.050ms       | 2.071ms   | 31.872us       | 42.496us  | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── avgpool          | 1.071ms       | 3.128ms   | 112.230us      | 224.460us | 0 b     | 240.00 Kb | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.145ms       | 5.531ms   | 38.816us       | 124.960us | 0 b     | 120.00 Kb | 14.75MFLOPs  | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.123ms       | 5.335ms   | 75.325us       | 246.710us | 0 b     | 480.00 Kb | 14.75MFLOPs  | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.001ms       | 2.949ms   | 5.664us        | 11.328us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.056ms       | 2.077ms   | 6.048us        | 8.064us   | 0 b     | 120.00 Kb | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │     ├── 0                | 1.353ms       | 6.389ms   | 336.672us      | 1.097ms   | 0 b     | 3.83 Mb   | 481.69MFLOPs | 153.60K    | 1    
   │  │        └── 1                | 1.150ms       | 4.513ms   | 27.456us       | 73.216us  | 0 b     | 4.79 Mb   | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |         |           |              |            |      
   │  │  ├── 0                      | 1.193ms       | 5.425ms   | 378.123us      | 1.240ms   | 0 b     | 22.97 Mb  | 481.69MFLOPs | 153.60K    | 1    
   │  │  ├── 1                      | 1.142ms       | 4.400ms   | 137.082us      | 365.552us | 0 b     | 28.71 Mb  | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 1.157ms       | 2.275ms   | 31.776us       | 42.368us  | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 1.131ms       | 3.300ms   | 112.800us      | 225.600us | 0 b     | 240.00 Kb | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |         |           |              |            |      
      ├── 0                         | 1.220ms       | 3.467ms   | 219.348us      | 438.696us | 0 b     | 1.31 Mb   | 78.64MFLOPs  | 1.23M      | 1    
      ├── 1                         | 1.143ms       | 2.172ms   | 5.664us        | 7.552us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      ├── 2                         | 943.800us     | 943.800us | 0.000ns        | 0.000ns   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      └── 3                         | 1.172ms       | 3.354ms   | 161.094us      | 322.188us | 0 b     | 1.24 Mb   | 81.92MFLOPs  | 1.28M      | 1    

