Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  ├── avgpool          | 483.400us     | 1.490ms   | 0.000ns        | 0.000ns   | 240.01 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.293ms       | 5.153ms   | 0.000ns        | 0.000ns   | 150.00 Kb | 0 b      | 14.75MFLOPs  | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.001ms       | 3.983ms   | 0.000ns        | 0.000ns   | 600.00 Kb | 0 b      | 14.75MFLOPs  | 231.36K    | 1    
   │  │  │  │  ├── activation       | 20.700us      | 34.900us  | 0.000ns        | 0.000ns   | 60.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 41.100us      | 41.100us  | 0.000ns        | 0.000ns   | 120.00 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.065ms       | 4.238ms   | 0.000ns        | 0.000ns   | 400.00 Kb | 0 b      | 39.32MFLOPs  | 153.60K    | 1    
   │  │  │  │  └── 1                | 280.900us     | 833.617us | 0.000ns        | 0.000ns   | 401.25 Kb | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 688.900us     | 2.736ms   | 0.000ns        | 0.000ns   | 2.34 Mb   | 0 b      | 39.32MFLOPs  | 153.60K    | 1    
   │  │  │  │  ├── 1                | 296.600us     | 881.100us | 0.000ns        | 0.000ns   | 2.35 Mb   | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 99.800us      | 99.800us  | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 451.700us     | 1.785ms   | 0.000ns        | 0.000ns   | 2.34 Mb   | 0 b      | 6.14MFLOPs   | 24.00K     | 1    
   │  │  │  │  ├── 1                | 270.300us     | 797.283us | 0.000ns        | 0.000ns   | 2.35 Mb   | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 81.800us      | 81.800us  | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 415.500us     | 1.255ms   | 0.000ns        | 0.000ns   | 240.01 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.228ms       | 4.893ms   | 0.000ns        | 0.000ns   | 150.00 Kb | 0 b      | 14.75MFLOPs  | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 914.800us     | 3.638ms   | 0.000ns        | 0.000ns   | 600.00 Kb | 0 b      | 14.75MFLOPs  | 231.36K    | 1    
   │  │  │  │  ├── activation       | 19.700us      | 33.800us  | 0.000ns        | 0.000ns   | 60.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 53.000us      | 53.000us  | 0.000ns        | 0.000ns   | 120.00 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │     ├── 0                | 894.800us     | 3.558ms   | 0.000ns        | 0.000ns   | 400.00 Kb | 0 b      | 39.32MFLOPs  | 153.60K    | 1    
   │  │        └── 1                | 124.800us     | 359.717us | 0.000ns        | 0.000ns   | 400.62 Kb | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |           |          |              |            |      
   │  │  ├── 0                      | 850.200us     | 3.378ms   | 0.000ns        | 0.000ns   | 2.34 Mb   | 0 b      | 39.32MFLOPs  | 153.60K    | 1    
   │  │  ├── 1                      | 367.500us     | 1.095ms   | 0.000ns        | 0.000ns   | 2.35 Mb   | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 120.200us     | 120.200us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 411.200us     | 1.241ms   | 0.000ns        | 0.000ns   | 240.01 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |           |          |              |            |      
      ├── 0                         | 493.600us     | 1.074ms   | 0.000ns        | 0.000ns   | 320.00 Kb | 0 b      | 78.64MFLOPs  | 1.23M      | 1    
      ├── 1                         | 463.200us     | 463.200us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      ├── 2                         | 700.000ns     | 700.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      └── 3                         | 458.600us     | 933.700us | 0.000ns        | 0.000ns   | 250.00 Kb | 0 b      | 81.92MFLOPs  | 1.28M      | 1    

