Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  ├── avgpool          | 275.100us     | 832.300us | 0.000ns        | 0.000ns   | 7.51 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 305.300us     | 1.483ms   | 0.000ns        | 0.000ns   | 5.62 Kb   | 0 b      | 460.80KFLOPs | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 262.900us     | 1.266ms   | 0.000ns        | 0.000ns   | 22.50 Kb  | 0 b      | 460.80KFLOPs | 231.36K    | 1    
   │  │  │  │  ├── activation       | 14.500us      | 23.400us  | 0.000ns        | 0.000ns   | 1.88 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 9.500us       | 9.500us   | 0.000ns        | 0.000ns   | 3.75 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.306ms       | 5.200ms   | 0.000ns        | 0.000ns   | 153.12 Kb | 0 b      | 15.05MFLOPs  | 153.60K    | 1    
   │  │  │  │  └── 1                | 129.800us     | 380.800us | 0.000ns        | 0.000ns   | 154.38 Kb | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 258.600us     | 1.250ms   | 0.000ns        | 0.000ns   | 1.08 Mb   | 0 b      | 15.05MFLOPs  | 153.60K    | 1    
   │  │  │  │  ├── 1                | 330.800us     | 976.733us | 0.000ns        | 0.000ns   | 926.25 Kb | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 217.100us     | 217.100us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.051ms       | 4.174ms   | 0.000ns        | 0.000ns   | 918.75 Kb | 0 b      | 2.35MFLOPs   | 24.00K     | 1    
   │  │  │  │  ├── 1                | 245.900us     | 732.850us | 0.000ns        | 0.000ns   | 926.25 Kb | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 109.900us     | 109.900us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 266.800us     | 814.600us | 0.000ns        | 0.000ns   | 7.51 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 248.300us     | 1.202ms   | 0.000ns        | 0.000ns   | 5.62 Kb   | 0 b      | 460.80KFLOPs | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 346.300us     | 1.697ms   | 0.000ns        | 0.000ns   | 22.50 Kb  | 0 b      | 460.80KFLOPs | 231.36K    | 1    
   │  │  │  │  ├── activation       | 22.500us      | 38.700us  | 0.000ns        | 0.000ns   | 1.88 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 10.500us      | 10.500us  | 0.000ns        | 0.000ns   | 3.75 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │     ├── 0                | 1.056ms       | 4.205ms   | 0.000ns        | 0.000ns   | 153.12 Kb | 0 b      | 15.05MFLOPs  | 153.60K    | 1    
   │  │        └── 1                | 206.200us     | 603.217us | 0.000ns        | 0.000ns   | 154.38 Kb | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |           |          |              |            |      
   │  │  ├── 0                      | 663.700us     | 3.276ms   | 0.000ns        | 0.000ns   | 1.08 Mb   | 0 b      | 15.05MFLOPs  | 153.60K    | 1    
   │  │  ├── 1                      | 294.100us     | 869.450us | 0.000ns        | 0.000ns   | 922.50 Kb | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 204.600us     | 204.600us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 253.100us     | 773.200us | 0.000ns        | 0.000ns   | 7.51 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |           |          |              |            |      
      ├── 0                         | 316.000us     | 633.500us | 0.000ns        | 0.000ns   | 10.00 Kb  | 0 b      | 2.46MFLOPs   | 1.23M      | 1    
      ├── 1                         | 5.800us       | 5.800us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      ├── 2                         | 800.000ns     | 800.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      └── 3                         | 290.000us     | 584.700us | 0.000ns        | 0.000ns   | 7.81 Kb   | 0 b      | 2.56MFLOPs   | 1.28M      | 1    

