Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  ├── avgpool          | 156.500us     | 481.400us | 0.000ns        | 0.000ns   | 60.01 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.010ms       | 4.020ms   | 0.000ns        | 0.000ns   | 37.50 Kb  | 0 b      | 3.69MFLOPs   | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 788.300us     | 3.087ms   | 0.000ns        | 0.000ns   | 150.00 Kb | 0 b      | 3.69MFLOPs   | 231.36K    | 1    
   │  │  │  │  ├── activation       | 13.400us      | 21.900us  | 0.000ns        | 0.000ns   | 15.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 17.900us      | 17.900us  | 0.000ns        | 0.000ns   | 30.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.016ms       | 4.041ms   | 0.000ns        | 0.000ns   | 100.00 Kb | 0 b      | 9.83MFLOPs   | 153.60K    | 1    
   │  │  │  │  └── 1                | 111.900us     | 326.683us | 0.000ns        | 0.000ns   | 101.25 Kb | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 817.900us     | 3.247ms   | 0.000ns        | 0.000ns   | 600.00 Kb | 0 b      | 9.83MFLOPs   | 153.60K    | 1    
   │  │  │  │  ├── 1                | 515.600us     | 1.536ms   | 0.000ns        | 0.000ns   | 607.50 Kb | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 29.400us      | 29.400us  | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 477.100us     | 1.887ms   | 0.000ns        | 0.000ns   | 600.00 Kb | 0 b      | 1.54MFLOPs   | 24.00K     | 1    
   │  │  │  │  ├── 1                | 105.500us     | 306.600us | 0.000ns        | 0.000ns   | 607.50 Kb | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 56.400us      | 56.400us  | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 152.900us     | 470.800us | 0.000ns        | 0.000ns   | 60.01 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 811.000us     | 3.222ms   | 0.000ns        | 0.000ns   | 37.50 Kb  | 0 b      | 3.69MFLOPs   | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 746.600us     | 2.963ms   | 0.000ns        | 0.000ns   | 150.00 Kb | 0 b      | 3.69MFLOPs   | 231.36K    | 1    
   │  │  │  │  ├── activation       | 13.700us      | 22.600us  | 0.000ns        | 0.000ns   | 15.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 15.000us      | 15.000us  | 0.000ns        | 0.000ns   | 30.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │     ├── 0                | 989.200us     | 3.933ms   | 0.000ns        | 0.000ns   | 100.00 Kb | 0 b      | 9.83MFLOPs   | 153.60K    | 1    
   │  │        └── 1                | 107.000us     | 310.183us | 0.000ns        | 0.000ns   | 101.25 Kb | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |           |          |              |            |      
   │  │  ├── 0                      | 481.700us     | 1.903ms   | 0.000ns        | 0.000ns   | 600.00 Kb | 0 b      | 9.83MFLOPs   | 153.60K    | 1    
   │  │  ├── 1                      | 116.600us     | 341.083us | 0.000ns        | 0.000ns   | 607.50 Kb | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 44.000us      | 44.000us  | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 157.600us     | 476.600us | 0.000ns        | 0.000ns   | 60.02 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |           |          |              |            |      
      ├── 0                         | 371.300us     | 748.600us | 0.000ns        | 0.000ns   | 80.00 Kb  | 0 b      | 19.66MFLOPs  | 1.23M      | 1    
      ├── 1                         | 9.100us       | 9.100us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      ├── 2                         | 900.000ns     | 900.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      └── 3                         | 398.100us     | 806.000us | 0.000ns        | 0.000ns   | 62.50 Kb  | 0 b      | 20.48MFLOPs  | 1.28M      | 1    

