Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem | CUDA Mem  | FLOPs        | Parameters | Calls
   │  │  │  │  ├── avgpool          | 1.054ms       | 3.105ms   | 18.243us       | 36.486us  | 0 b     | 240.00 Kb | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.144ms       | 5.545ms   | 40.096us       | 129.120us | 0 b     | 120.00 Kb | 14.75MFLOPs  | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.261ms       | 5.931ms   | 74.211us       | 242.890us | 0 b     | 480.00 Kb | 14.75MFLOPs  | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.056ms       | 3.109ms   | 5.952us        | 11.904us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.103ms       | 2.164ms   | 5.952us        | 7.936us   | 0 b     | 120.00 Kb | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.138ms       | 5.371ms   | 214.740us      | 695.449us | 0 b     | 320.00 Kb | 39.32MFLOPs  | 153.60K    | 1    
   │  │  │  │  └── 1                | 1.085ms       | 4.258ms   | 27.168us       | 72.448us  | 0 b     | 400.00 Kb | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |         |           |              |            |      
   │  │  └── block                  |               |           |                |           |         |           |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.103ms       | 5.316ms   | 71.136us       | 237.120us | 0 b     | 1.88 Mb   | 39.32MFLOPs  | 153.60K    | 1    
   │  │  │  │  ├── 1                | 1.147ms       | 4.448ms   | 149.850us      | 399.600us | 0 b     | 2.34 Mb   | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.040ms       | 2.052ms   | 7.296us        | 9.728us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.077ms       | 5.288ms   | 41.277us       | 137.590us | 0 b     | 2.34 Mb   | 6.14MFLOPs   | 24.00K     | 1    
   │  │  │  │  ├── 1                | 1.102ms       | 4.200ms   | 147.744us      | 393.984us | 0 b     | 2.34 Mb   | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.008ms       | 1.989ms   | 7.104us        | 9.472us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── avgpool          | 1.026ms       | 3.017ms   | 18.336us       | 36.672us  | 0 b     | 240.00 Kb | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.151ms       | 5.571ms   | 37.792us       | 121.600us | 0 b     | 120.00 Kb | 14.75MFLOPs  | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.108ms       | 5.285ms   | 71.424us       | 233.600us | 0 b     | 480.00 Kb | 14.75MFLOPs  | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.031ms       | 3.034ms   | 5.856us        | 11.712us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.028ms       | 2.023ms   | 5.856us        | 7.808us   | 0 b     | 120.00 Kb | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │     ├── 0                | 1.104ms       | 5.207ms   | 215.997us      | 699.590us | 0 b     | 320.00 Kb | 39.32MFLOPs  | 153.60K    | 1    
   │  │        └── 1                | 1.096ms       | 4.312ms   | 28.896us       | 77.056us  | 0 b     | 400.00 Kb | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |         |           |              |            |      
   │  │  ├── 0                      | 1.093ms       | 5.280ms   | 63.840us       | 212.800us | 0 b     | 1.88 Mb   | 39.32MFLOPs  | 153.60K    | 1    
   │  │  ├── 1                      | 1.119ms       | 4.351ms   | 147.162us      | 392.432us | 0 b     | 2.34 Mb   | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 1.046ms       | 2.055ms   | 7.296us        | 9.728us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 1.044ms       | 3.081ms   | 18.432us       | 36.864us  | 0 b     | 240.00 Kb | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |         |           |              |            |      
      ├── 0                         | 1.175ms       | 3.312ms   | 220.983us      | 441.966us | 0 b     | 1.31 Mb   | 78.64MFLOPs  | 1.23M      | 1    
      ├── 1                         | 1.022ms       | 2.018ms   | 5.472us        | 7.296us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      ├── 2                         | 859.700us     | 859.700us | 0.000ns        | 0.000ns   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      └── 3                         | 1.143ms       | 3.289ms   | 168.672us      | 337.344us | 0 b     | 1.24 Mb   | 81.92MFLOPs  | 1.28M      | 1    

