Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem | CUDA Mem  | FLOPs        | Parameters | Calls
   │  │  │  │  ├── avgpool          | 1.089ms       | 3.214ms   | 10.944us       | 21.888us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.160ms       | 5.617ms   | 89.120us       | 292.800us | 0 b     | 30.00 Kb  | 3.69MFLOPs   | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.115ms       | 5.330ms   | 71.422us       | 233.915us | 0 b     | 120.00 Kb | 3.69MFLOPs   | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.055ms       | 3.103ms   | 6.336us        | 12.672us  | 0 b     | 15.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.038ms       | 2.033ms   | 5.952us        | 7.936us   | 0 b     | 30.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.171ms       | 5.558ms   | 187.773us      | 609.351us | 0 b     | 80.00 Kb  | 9.83MFLOPs   | 153.60K    | 1    
   │  │  │  │  └── 1                | 1.094ms       | 4.296ms   | 11.619us       | 30.984us  | 0 b     | 100.00 Kb | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |         |           |              |            |      
   │  │  └── block                  |               |           |                |           |         |           |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.091ms       | 5.271ms   | 46.656us       | 155.520us | 0 b     | 480.00 Kb | 9.83MFLOPs   | 153.60K    | 1    
   │  │  │  │  ├── 1                | 1.088ms       | 4.280ms   | 38.496us       | 102.656us | 0 b     | 600.00 Kb | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 943.000us     | 1.854ms   | 5.760us        | 7.680us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.140ms       | 5.605ms   | 15.264us       | 50.880us  | 0 b     | 600.00 Kb | 1.54MFLOPs   | 24.00K     | 1    
   │  │  │  │  ├── 1                | 1.071ms       | 4.218ms   | 39.648us       | 105.728us | 0 b     | 600.00 Kb | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.022ms       | 2.018ms   | 5.280us        | 7.040us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── avgpool          | 1.028ms       | 3.031ms   | 10.464us       | 20.928us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.117ms       | 5.424ms   | 86.115us       | 282.730us | 0 b     | 30.00 Kb  | 3.69MFLOPs   | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.088ms       | 5.200ms   | 71.296us       | 233.600us | 0 b     | 120.00 Kb | 3.69MFLOPs   | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.047ms       | 3.083ms   | 6.144us        | 12.288us  | 0 b     | 15.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.034ms       | 2.025ms   | 5.664us        | 7.552us   | 0 b     | 30.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │     ├── 0                | 1.037ms       | 4.889ms   | 189.702us      | 615.444us | 0 b     | 80.00 Kb  | 9.83MFLOPs   | 153.60K    | 1    
   │  │        └── 1                | 1.063ms       | 4.178ms   | 11.805us       | 31.480us  | 0 b     | 100.00 Kb | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |         |           |              |            |      
   │  │  ├── 0                      | 1.002ms       | 4.833ms   | 46.944us       | 156.480us | 0 b     | 480.00 Kb | 9.83MFLOPs   | 153.60K    | 1    
   │  │  ├── 1                      | 1.198ms       | 4.723ms   | 39.072us       | 104.192us | 0 b     | 600.00 Kb | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 1.016ms       | 2.005ms   | 5.568us        | 7.424us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 1.025ms       | 3.031ms   | 10.752us       | 21.504us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |         |           |              |            |      
      ├── 0                         | 1.092ms       | 3.170ms   | 74.304us       | 148.608us | 0 b     | 1.08 Mb   | 19.66MFLOPs  | 1.23M      | 1    
      ├── 1                         | 1.011ms       | 1.999ms   | 5.184us        | 6.912us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      ├── 2                         | 826.300us     | 826.300us | 0.000ns        | 0.000ns   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      └── 3                         | 1.064ms       | 3.109ms   | 86.784us       | 173.568us | 0 b     | 1.06 Mb   | 20.48MFLOPs  | 1.28M      | 1    

