Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  ├── fc1              | 291.000us     | 1.422ms   | 0.000ns        | 0.000ns   | 5.62 Kb   | 0 b      | 460.80KFLOPs | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 336.100us     | 1.648ms   | 0.000ns        | 0.000ns   | 22.50 Kb  | 0 b      | 460.80KFLOPs | 231.36K    | 1    
   │  │  │  │  ├── activation       | 12.900us      | 21.100us  | 0.000ns        | 0.000ns   | 1.88 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 9.600us       | 9.600us   | 0.000ns        | 0.000ns   | 3.75 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 370.900us     | 1.794ms   | 0.000ns        | 0.000ns   | 15.00 Kb  | 0 b      | 1.23MFLOPs   | 153.60K    | 1    
   │  │  │  │  └── 1                | 293.400us     | 885.250us | 0.000ns        | 0.000ns   | 13.75 Kb  | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 311.700us     | 1.497ms   | 0.000ns        | 0.000ns   | 90.00 Kb  | 0 b      | 1.23MFLOPs   | 153.60K    | 1    
   │  │  │  │  ├── 1                | 301.800us     | 908.317us | 0.000ns        | 0.000ns   | 82.50 Kb  | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 7.800us       | 7.800us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.371ms       | 5.455ms   | 0.000ns        | 0.000ns   | 75.00 Kb  | 0 b      | 192.00KFLOPs | 24.00K     | 1    
   │  │  │  │  ├── 1                | 277.400us     | 825.667us | 0.000ns        | 0.000ns   | 82.50 Kb  | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 6.700us       | 6.700us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 58.200us      | 184.100us | 0.000ns        | 0.000ns   | 7.51 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 303.700us     | 1.485ms   | 0.000ns        | 0.000ns   | 5.62 Kb   | 0 b      | 460.80KFLOPs | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 466.200us     | 2.300ms   | 0.000ns        | 0.000ns   | 22.50 Kb  | 0 b      | 460.80KFLOPs | 231.36K    | 1    
   │  │  │  │  ├── activation       | 13.700us      | 22.100us  | 0.000ns        | 0.000ns   | 1.88 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 10.000us      | 10.000us  | 0.000ns        | 0.000ns   | 3.75 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │     ├── 0                | 351.900us     | 1.709ms   | 0.000ns        | 0.000ns   | 15.00 Kb  | 0 b      | 1.23MFLOPs   | 153.60K    | 1    
   │  │        └── 1                | 358.100us     | 1.057ms   | 0.000ns        | 0.000ns   | 13.75 Kb  | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |           |          |              |            |      
   │  │  ├── 0                      | 416.800us     | 2.042ms   | 0.000ns        | 0.000ns   | 90.00 Kb  | 0 b      | 1.23MFLOPs   | 153.60K    | 1    
   │  │  ├── 1                      | 250.900us     | 749.367us | 0.000ns        | 0.000ns   | 82.50 Kb  | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 8.600us       | 8.600us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 53.900us      | 170.900us | 0.000ns        | 0.000ns   | 7.51 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |           |          |              |            |      
      ├── 0                         | 344.300us     | 695.300us | 0.000ns        | 0.000ns   | 10.00 Kb  | 0 b      | 2.46MFLOPs   | 1.23M      | 1    
      ├── 1                         | 5.700us       | 5.700us   | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      ├── 2                         | 800.000ns     | 800.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      └── 3                         | 338.500us     | 683.000us | 0.000ns        | 0.000ns   | 7.81 Kb   | 0 b      | 2.56MFLOPs   | 1.28M      | 1    

