Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  └── 2                | 309.400us     | 309.400us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 484.300us     | 1.495ms   | 0.000ns        | 0.000ns   | 240.01 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.100ms       | 4.374ms   | 0.000ns        | 0.000ns   | 150.00 Kb | 0 b      | 14.75MFLOPs  | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 660.000us     | 2.613ms   | 0.000ns        | 0.000ns   | 600.00 Kb | 0 b      | 14.75MFLOPs  | 231.36K    | 1    
   │  │  │  │  ├── activation       | 17.900us      | 29.600us  | 0.000ns        | 0.000ns   | 60.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 42.400us      | 42.400us  | 0.000ns        | 0.000ns   | 120.00 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.732ms       | 6.907ms   | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 481.69MFLOPs | 153.60K    | 1    
   │  │  │  │  └── 1                | 138.200us     | 402.283us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.664ms       | 6.629ms   | 0.000ns        | 0.000ns   | 28.71 Mb  | 0 b      | 481.69MFLOPs | 153.60K    | 1    
   │  │  │  │  ├── 1                | 334.700us     | 999.133us | 0.000ns        | 0.000ns   | 28.72 Mb  | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 394.300us     | 394.300us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.268ms       | 5.048ms   | 0.000ns        | 0.000ns   | 28.71 Mb  | 0 b      | 75.26MFLOPs  | 24.00K     | 1    
   │  │  │  │  ├── 1                | 393.700us     | 1.171ms   | 0.000ns        | 0.000ns   | 28.72 Mb  | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 170.500us     | 170.500us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 498.300us     | 1.517ms   | 0.000ns        | 0.000ns   | 240.02 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 774.100us     | 3.070ms   | 0.000ns        | 0.000ns   | 150.00 Kb | 0 b      | 14.75MFLOPs  | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.278ms       | 5.088ms   | 0.000ns        | 0.000ns   | 600.00 Kb | 0 b      | 14.75MFLOPs  | 231.36K    | 1    
   │  │  │  │  ├── activation       | 18.800us      | 31.400us  | 0.000ns        | 0.000ns   | 60.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 38.600us      | 38.600us  | 0.000ns        | 0.000ns   | 120.00 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │     ├── 0                | 1.125ms       | 4.476ms   | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 481.69MFLOPs | 153.60K    | 1    
   │  │        └── 1                | 128.000us     | 371.383us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |           |          |              |            |      
   │  │  ├── 0                      | 1.609ms       | 6.405ms   | 0.000ns        | 0.000ns   | 28.71 Mb  | 0 b      | 481.69MFLOPs | 153.60K    | 1    
   │  │  ├── 1                      | 333.100us     | 992.733us | 0.000ns        | 0.000ns   | 28.72 Mb  | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 306.900us     | 306.900us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 486.200us     | 1.480ms   | 0.000ns        | 0.000ns   | 240.01 Kb | 0 b      | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |           |          |              |            |      
      ├── 0                         | 485.700us     | 1.049ms   | 0.000ns        | 0.000ns   | 320.00 Kb | 0 b      | 78.64MFLOPs  | 1.23M      | 1    
      ├── 1                         | 71.400us      | 71.400us  | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      ├── 2                         | 700.000ns     | 700.000ns | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
      └── 3                         | 406.000us     | 829.300us | 0.000ns        | 0.000ns   | 250.00 Kb | 0 b      | 81.92MFLOPs  | 1.28M      | 1    

