Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  ├── 0                | 925.000us     | 3.678ms   | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 37.63MFLOPs  | 3.00K      | 1    
   │  │  │  │  ├── 1                | 298.800us     | 887.267us | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 0 FLOPs      | 240.00     | 1    
   │  │  │  │  └── 2                | 125.300us     | 244.500us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 648.600us     | 1.962ms   | 0.000ns        | 0.000ns   | 7.51 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 287.500us     | 1.125ms   | 0.000ns        | 0.000ns   | 5.00 Kb   | 0 b      | 61.44KFLOPs  | 3.87K      | 1    
   │  │  │  │  ├── fc2              | 226.500us     | 883.600us | 0.000ns        | 0.000ns   | 18.75 Kb  | 0 b      | 61.44KFLOPs  | 3.96K      | 1    
   │  │  │  │  ├── activation       | 13.400us      | 20.800us  | 0.000ns        | 0.000ns   | 2.00 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 10.800us      | 10.800us  | 0.000ns        | 0.000ns   | 3.75 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 844.600us     | 3.350ms   | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 60.21MFLOPs  | 4.80K      | 1    
   │  │  │  │  └── 1                | 149.000us     | 451.700us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 80.00      | 1    
   │  ├── 6                         |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 801.200us     | 3.178ms   | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 60.21MFLOPs  | 4.80K      | 1    
   │  │  │  │  ├── 1                | 159.600us     | 473.683us | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 0 FLOPs      | 240.00     | 1    
   │  │  │  │  └── 2                | 124.200us     | 233.700us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 752.600us     | 2.985ms   | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 37.63MFLOPs  | 3.00K      | 1    
   │  │  │  │  ├── 1                | 159.400us     | 467.250us | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 0 FLOPs      | 240.00     | 1    
   │  │  │  │  └── 2                | 131.700us     | 255.500us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 190.300us     | 585.000us | 0.000ns        | 0.000ns   | 7.51 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 417.800us     | 1.647ms   | 0.000ns        | 0.000ns   | 5.00 Kb   | 0 b      | 61.44KFLOPs  | 3.87K      | 1    
   │  │  │  │  ├── fc2              | 323.600us     | 1.262ms   | 0.000ns        | 0.000ns   | 18.75 Kb  | 0 b      | 61.44KFLOPs  | 3.96K      | 1    
   │  │  │  │  ├── activation       | 19.100us      | 32.100us  | 0.000ns        | 0.000ns   | 2.00 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 10.600us      | 10.600us  | 0.000ns        | 0.000ns   | 3.75 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.252ms       | 4.989ms   | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 60.21MFLOPs  | 4.80K      | 1    
   │  │  │  │  └── 1                | 128.700us     | 371.333us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 80.00      | 1    
   │  ├── 7                         |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 804.800us     | 3.192ms   | 0.000ns        | 0.000ns   | 28.71 Mb  | 0 b      | 120.42MFLOPs | 9.60K      | 1    
   │  │  │  │  ├── 1                | 320.900us     | 951.350us | 0.000ns        | 0.000ns   | 28.71 Mb  | 0 b      | 0 FLOPs      | 480.00     | 1    
   │  │  │  │  └── 2                | 149.800us     | 149.800us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 618.800us     | 2.449ms   | 0.000ns        | 0.000ns   | 7.18 Mb   | 0 b      | 6.77MFLOPs   | 2.16K      | 1    
   │  │  │  │  ├── 1                | 300.900us     | 888.850us | 0.000ns        | 0.000ns   | 7.18 Mb   | 0 b      | 0 FLOPs      | 480.00     | 1    
   │  │  │  │  └── 2                | 104.200us     | 104.200us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.101ms       | 4.377ms   | 0.000ns        | 0.000ns   | 2.39 Mb   | 0 b      | 60.21MFLOPs  | 19.20K     | 1    
   │  │  │  │  └── 1                | 153.200us     | 448.717us | 0.000ns        | 0.000ns   | 2.39 Mb   | 0 b      | 0 FLOPs      | 160.00     | 1    
   │  ├── 8                         |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 631.900us     | 2.504ms   | 0.000ns        | 0.000ns   | 5.98 Mb   | 0 b      | 50.18MFLOPs  | 16.00K     | 1    
   │  │  │  │  ├── 1                | 340.200us     | 1.013ms   | 0.000ns        | 0.000ns   | 5.98 Mb   | 0 b      | 0 FLOPs      | 400.00     | 1    
   │  │  │  │  └── 2                | 476.200us     | 476.200us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 576.000us     | 2.281ms   | 0.000ns        | 0.000ns   | 5.98 Mb   | 0 b      | 5.64MFLOPs   | 1.80K      | 1    
   │  │  │  │  ├── 1                | 143.700us     | 419.833us | 0.000ns        | 0.000ns   | 5.98 Mb   | 0 b      | 0 FLOPs      | 400.00     | 1    
   │  │  │  │  └── 2                | 140.500us     | 140.500us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 756.800us     | 3.006ms   | 0.000ns        | 0.000ns   | 2.39 Mb   | 0 b      | 50.18MFLOPs  | 16.00K     | 1    
   │  │  │  │  └── 1                | 105.700us     | 306.733us | 0.000ns        | 0.000ns   | 2.39 Mb   | 0 b      | 0 FLOPs      | 160.00     | 1    
   │  ├── 9                         |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 509.000us     | 2.013ms   | 0.000ns        | 0.000ns   | 5.50 Mb   | 0 b      | 46.16MFLOPs  | 14.72K     | 1    
   │  │  │  │  ├── 1                | 111.900us     | 326.217us | 0.000ns        | 0.000ns   | 5.50 Mb   | 0 b      | 0 FLOPs      | 368.00     | 1    
   │  │  │  │  └── 2                | 113.400us     | 113.400us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.128ms       | 4.492ms   | 0.000ns        | 0.000ns   | 5.50 Mb   | 0 b      | 5.19MFLOPs   | 1.66K      | 1    
   │  │  │  │  ├── 1                | 132.600us     | 400.250us | 0.000ns        | 0.000ns   | 5.50 Mb   | 0 b      | 0 FLOPs      | 368.00     | 1    
   │  │  │  │  └── 2                | 138.800us     | 138.800us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 454.400us     | 1.793ms   | 0.000ns        | 0.000ns   | 2.39 Mb   | 0 b      | 46.16MFLOPs  | 14.72K     | 1    
   │  │  │  │  └── 1                | 116.000us     | 337.250us | 0.000ns        | 0.000ns   | 2.39 Mb   | 0 b      | 0 FLOPs      | 160.00     | 1    
   │  ├── 10                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 556.000us     | 2.204ms   | 0.000ns        | 0.000ns   | 5.50 Mb   | 0 b      | 46.16MFLOPs  | 14.72K     | 1    
   │  │  │  │  ├── 1                | 113.900us     | 329.950us | 0.000ns        | 0.000ns   | 5.50 Mb   | 0 b      | 0 FLOPs      | 368.00     | 1    
   │  │  │  │  └── 2                | 123.100us     | 123.100us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 388.700us     | 1.532ms   | 0.000ns        | 0.000ns   | 5.50 Mb   | 0 b      | 5.19MFLOPs   | 1.66K      | 1    
   │  │  │  │  ├── 1                | 181.800us     | 532.983us | 0.000ns        | 0.000ns   | 5.50 Mb   | 0 b      | 0 FLOPs      | 368.00     | 1    
   │  │  │  │  └── 2                | 125.500us     | 125.500us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 449.600us     | 1.773ms   | 0.000ns        | 0.000ns   | 2.39 Mb   | 0 b      | 46.16MFLOPs  | 14.72K     | 1    
   │  │  │  │  └── 1                | 98.500us      | 285.050us | 0.000ns        | 0.000ns   | 2.39 Mb   | 0 b      | 0 FLOPs      | 160.00     | 1    
   │  ├── 11                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.192ms       | 4.747ms   | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 120.42MFLOPs | 38.40K     | 1    
   │  │  │  │  ├── 1                | 202.400us     | 594.033us | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 0 FLOPs      | 960.00     | 1    
   │  │  │  │  └── 2                | 129.900us     | 129.900us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 828.100us     | 3.285ms   | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 13.55MFLOPs  | 4.32K      | 1    
   │  │  │  │  ├── 1                | 174.100us     | 512.217us | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 0 FLOPs      | 960.00     | 1    
   │  │  │  │  └── 2                | 243.400us     | 243.400us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── avgpool          | 277.900us     | 850.000us | 0.000ns        | 0.000ns   | 30.02 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 444.600us     | 1.746ms   | 0.000ns        | 0.000ns   | 18.75 Kb  | 0 b      | 921.60KFLOPs | 57.72K     | 1    
   │  │  │  │  ├── fc2              | 964.000us     | 3.832ms   | 0.000ns        | 0.000ns   | 75.00 Kb  | 0 b      | 921.60KFLOPs | 58.08K     | 1    
   │  │  │  │  ├── activation       | 16.400us      | 26.400us  | 0.000ns        | 0.000ns   | 7.50 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
