Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem | CUDA Mem  | FLOPs        | Parameters | Calls
   │  │  │  │  ├── avgpool          | 1.078ms       | 3.179ms   | 33.600us       | 67.200us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.170ms       | 5.642ms   | 88.733us       | 291.030us | 0 b     | 30.00 Kb  | 3.69MFLOPs   | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.186ms       | 5.623ms   | 70.811us       | 231.665us | 0 b     | 120.00 Kb | 3.69MFLOPs   | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.064ms       | 3.134ms   | 6.237us        | 12.474us  | 0 b     | 15.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.099ms       | 2.159ms   | 5.856us        | 7.808us   | 0 b     | 30.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.118ms       | 5.298ms   | 207.267us      | 671.994us | 0 b     | 980.00 Kb | 120.42MFLOPs | 153.60K    | 1    
   │  │  │  │  └── 1                | 1.074ms       | 4.213ms   | 12.192us       | 32.512us  | 0 b     | 1.20 Mb   | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |         |           |              |            |      
   │  │  └── block                  |               |           |                |           |         |           |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.074ms       | 5.136ms   | 134.592us      | 448.640us | 0 b     | 5.74 Mb   | 120.42MFLOPs | 153.60K    | 1    
   │  │  │  │  ├── 1                | 1.066ms       | 4.198ms   | 38.400us       | 102.400us | 0 b     | 7.18 Mb   | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.059ms       | 2.091ms   | 11.325us       | 15.100us  | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.105ms       | 5.360ms   | 117.114us      | 390.380us | 0 b     | 7.18 Mb   | 18.82MFLOPs  | 24.00K     | 1    
   │  │  │  │  ├── 1                | 1.083ms       | 4.266ms   | 37.245us       | 99.320us  | 0 b     | 7.18 Mb   | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.012ms       | 1.998ms   | 10.848us       | 14.464us  | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── avgpool          | 1.033ms       | 3.048ms   | 32.832us       | 65.664us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.123ms       | 5.463ms   | 93.056us       | 305.600us | 0 b     | 30.00 Kb  | 3.69MFLOPs   | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.085ms       | 5.180ms   | 71.803us       | 234.705us | 0 b     | 120.00 Kb | 3.69MFLOPs   | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.045ms       | 3.068ms   | 6.336us        | 12.672us  | 0 b     | 15.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.058ms       | 2.082ms   | 5.949us        | 7.932us   | 0 b     | 30.00 Kb  | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │     ├── 0                | 1.543ms       | 7.441ms   | 207.462us      | 672.563us | 0 b     | 980.00 Kb | 120.42MFLOPs | 153.60K    | 1    
   │  │        └── 1                | 1.095ms       | 4.306ms   | 12.000us       | 32.000us  | 0 b     | 1.20 Mb   | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |         |           |              |            |      
   │  │  ├── 0                      | 1.222ms       | 5.840ms   | 133.728us      | 445.760us | 0 b     | 5.74 Mb   | 120.42MFLOPs | 153.60K    | 1    
   │  │  ├── 1                      | 1.094ms       | 4.308ms   | 38.307us       | 102.152us | 0 b     | 7.18 Mb   | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 999.900us     | 1.971ms   | 11.232us       | 14.976us  | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 1.061ms       | 3.123ms   | 33.309us       | 66.618us  | 0 b     | 60.00 Kb  | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |         |           |              |            |      
      ├── 0                         | 1.183ms       | 3.401ms   | 93.024us       | 186.048us | 0 b     | 1.08 Mb   | 19.66MFLOPs  | 1.23M      | 1    
      ├── 1                         | 1.027ms       | 2.030ms   | 5.184us        | 6.912us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      ├── 2                         | 834.600us     | 834.600us | 0.000ns        | 0.000ns   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      └── 3                         | 1.137ms       | 3.300ms   | 93.696us       | 187.392us | 0 b     | 1.06 Mb   | 20.48MFLOPs  | 1.28M      | 1    

