Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem | CUDA Mem  | FLOPs        | Parameters | Calls
   │  │  │  │  ├── fc1              | 1.276ms       | 6.111ms   | 24.704us       | 79.040us  | 0 b     | 4.00 Kb   | 460.80KFLOPs | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.223ms       | 5.885ms   | 27.200us       | 87.360us  | 0 b     | 16.00 Kb  | 460.80KFLOPs | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.191ms       | 3.511ms   | 5.856us        | 11.712us  | 0 b     | 2.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.107ms       | 2.179ms   | 6.336us        | 8.448us   | 0 b     | 4.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.174ms       | 5.759ms   | 24.864us       | 82.880us  | 0 b     | 10.00 Kb  | 1.23MFLOPs   | 153.60K    | 1    
   │  │  │  │  └── 1                | 1.153ms       | 4.527ms   | 5.952us        | 15.872us  | 0 b     | 12.50 Kb  | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |         |           |              |            |      
   │  │  └── block                  |               |           |                |           |         |           |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.218ms       | 5.966ms   | 44.352us       | 147.840us | 0 b     | 60.00 Kb  | 1.23MFLOPs   | 153.60K    | 1    
   │  │  │  │  ├── 1                | 1.101ms       | 4.327ms   | 7.680us        | 20.480us  | 0 b     | 75.00 Kb  | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.092ms       | 2.155ms   | 6.339us        | 8.452us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.116ms       | 5.487ms   | 15.072us       | 50.240us  | 0 b     | 75.00 Kb  | 192.00KFLOPs | 24.00K     | 1    
   │  │  │  │  ├── 1                | 1.115ms       | 4.400ms   | 7.680us        | 20.480us  | 0 b     | 75.00 Kb  | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.090ms       | 2.154ms   | 6.240us        | 8.320us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── avgpool          | 1.097ms       | 3.233ms   | 10.752us       | 21.504us  | 0 b     | 8.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.194ms       | 5.733ms   | 23.904us       | 76.640us  | 0 b     | 4.00 Kb   | 460.80KFLOPs | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.174ms       | 5.639ms   | 26.592us       | 85.280us  | 0 b     | 16.00 Kb  | 460.80KFLOPs | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.116ms       | 3.288ms   | 5.853us        | 11.706us  | 0 b     | 2.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.133ms       | 2.233ms   | 6.336us        | 8.448us   | 0 b     | 4.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │     ├── 0                | 1.190ms       | 5.829ms   | 25.728us       | 85.760us  | 0 b     | 10.00 Kb  | 1.23MFLOPs   | 153.60K    | 1    
   │  │        └── 1                | 1.180ms       | 4.638ms   | 5.859us        | 15.624us  | 0 b     | 12.50 Kb  | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |         |           |              |            |      
   │  │  ├── 0                      | 1.176ms       | 5.778ms   | 43.581us       | 145.270us | 0 b     | 60.00 Kb  | 1.23MFLOPs   | 153.60K    | 1    
   │  │  ├── 1                      | 1.149ms       | 4.530ms   | 7.680us        | 20.480us  | 0 b     | 75.00 Kb  | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 1.100ms       | 2.171ms   | 6.432us        | 8.576us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 1.158ms       | 3.416ms   | 10.464us       | 20.928us  | 0 b     | 8.00 Kb   | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |         |           |              |            |      
      ├── 0                         | 1.279ms       | 3.563ms   | 98.787us       | 197.574us | 0 b     | 1.01 Mb   | 2.46MFLOPs   | 1.23M      | 1    
      ├── 1                         | 1.083ms       | 2.142ms   | 5.664us        | 7.552us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      ├── 2                         | 871.500us     | 871.500us | 0.000ns        | 0.000ns   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      └── 3                         | 1.159ms       | 3.246ms   | 98.973us       | 197.946us | 0 b     | 1.01 Mb   | 2.56MFLOPs   | 1.28M      | 1    

